"","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D","magnitude2D"
"rotatedAcc",1.17012902418152,0.0142772366736136,0.585501081589286,0.118556099771774,0.649000178200734,0.00613938896633998,0.0198601512116979,-0.963006407562504,1.28562797504604,-1.3774310208166,-0.305906655608518,2.25132373249208,0.256361099929562,-0.710708654563677,1.60259991545712,-0.798685150307088,-0.0685667592548013,0.630225492793663
"rotatedAcc",0.830286712377545,0.139727413234617,1.83635522857182,-0.0148202737006766,0.40156702550315,0.588084118896527,0.339419720611142,-1.26091161899429,0.67944097457435,-0.960538031329501,-0.291859825955145,2.25030195894288,-0.548141595542034,-0.181642331521614,0.900260558134504,-1.63351738900579,-0.169154214166396,0.929893984846494
"rotatedAcc",-0.224478867014981,0.248964835938273,2.64736401795769,-0.147819734409185,-0.103711282724849,0.852980408576244,0.278864071863856,0.3013429541562,-1.31542618895217,-0.0347301425848,-0.235888776938331,2.03339728687767,-0.718765312730082,0.131894694063957,0.239253115153327,-1.73546693384071,-0.209887916786305,0.613214692885415
"rotatedAcc",-1.17376882799232,0.270969162946047,2.54061377982212,-0.281255591781442,-0.898644142664161,0.767412529744883,-0.0832531970966003,2.24491953856108,-2.87862812261462,1.09935381653092,-0.0899844467358935,1.09770360811125,0.0548785829920218,-0.239758517351461,0.565909964399618,-1.48244270639423,-0.20237910753194,0.23706761413893
"rotatedAcc",-0.916015333581493,0.193805130731589,1.78907675464749,-0.370222198303843,-1.35465389835279,0.800637054415535,-0.514636357481199,3.43496963809271,-3.16422106162291,1.98080500821758,0.0771399432499412,-0.0949347726790943,-0.314348529992184,-0.421080290251462,1.32229954357463,-1.01239113365172,-0.12680259419168,0.303535387581527
"rotatedAcc",0.0149169987456004,0.0731720571659844,0.807728921424356,-0.425528526092768,-1.51572193779359,0.970623782268015,-0.449181582273649,2.63900264833392,-2.25867044575327,0.655531812330741,-0.0406679837365122,0.542029839426754,-1.05782428679416,-0.0962931759344705,1.09071781548125,-0.569950773991615,-0.0503988020951252,0.431497557571991
"rotatedAcc",1.02723239429677,-0.0122121923739858,0.242684880309859,-0.405866551545157,-1.33447075036041,1.06144960969275,0.175614298929255,0.696595712846452,-1.53848694758799,-0.974186883992702,-0.264619743576011,2.01037706252693,-1.64611477424846,0.92487558593541,-1.03608775955222,-0.123691769441823,0.015831928177567,0.426052780722849
"rotatedAcc",0.958679945588577,-0.0170222097870599,0.164816639841846,-0.306466749727059,-0.886899697346508,0.948796895167247,0.635033893553022,-1.12623296572908,-0.456128340830421,-1.36794117920419,-0.363040683853458,2.74900913929012,-0.933753846958484,1.20145527728279,-2.30911294281586,0.287045617618412,0.0645746212707294,0.269348485648287
"rotatedAcc",0.242260344893842,0.00760220470205292,0.172162544458278,-0.148012487801425,-0.309441502606259,0.603282895784092,0.701391555721977,-1.4769829376998,-0.177250951231032,-0.755264294132392,0.0699603763966368,-0.824648871385101,-0.0984853348124445,1.08182457453847,-2.67271080251729,0.580718484717417,0.0851401121732162,-0.0200761515440025
"rotatedAcc",-0.65405290920231,0.0271056104973649,0.0574132082855573,0.00397592357230192,0.240010016797098,0.266447705077888,0.47449400907638,-0.846796378247162,-0.333417669263604,-1.13533508954995,0.524746761732285,-4.87436209574269,-1.27065176028219,1.00117221564062,-1.53034783663399,0.497077260644199,0.0694211485123145,-0.0601013743415908
"rotatedAcc",-1.18376763982341,0.0427203888988881,0.0344225515397062,0.0652452356658053,0.465062851438445,0.13500480722711,0.102858842989522,0.137351810463622,-0.5219045466927,-2.09182566655057,0.584050076595548,-5.66493287996256,-2.83947213575087,1.06853968272443,-0.447296034768248,0.222043055589247,0.00912551337368836,-0.298598440409206
"rotatedAcc",-1.08648315697822,0.0273940887627258,-0.0979512754411137,-0.0977897381286583,-0.0831882730508304,0.546502382640631,-0.277979557688867,0.754268184984568,-0.166394454884746,-1.78651579730225,0.26016424563444,-2.77081884863554,-3.07681343354559,1.22775395362695,-0.662461115239186,-0.0521933597102921,-0.0360673719203474,-0.351038642677793
"rotatedAcc",-0.299058844786272,-0.0328937402068306,-0.470281745176223,-0.096557774299824,-0.11083741250132,0.504609217930767,-0.506446311044141,0.862211554317224,0.414165559269086,-0.864215457286208,0.00043605784608277,-0.253910022360985,-1.93444661854494,1.07787699050985,-1.19468054769302,-0.0381359651403618,-0.0474959751645835,-0.519030119964639
"rotatedAcc",0.726787581989871,-0.0709656266324454,-0.511631336923982,0.0116143625201958,0.0613878438369547,-0.00207205679618462,-0.410239531415345,0.470316359003798,0.655081374908625,0.214493106359127,-0.0831963044859282,0.782791543798562,0.435115328231058,0.600980828730151,-1.87641157839113,0.0216023351160721,-0.0309173721827032,-0.423987939013677
"rotatedAcc",1.52648181671368,-0.0989687735676858,-0.525493574885237,0.316366826266602,0.670765566710808,-1.27806462982315,-0.119450992938364,-0.261874129528447,0.749515237358398,2.00613079219273,0.235616153430083,-1.46044702024887,1.79047402481274,-0.433425192175458,-0.329268195738084,0.108686623136435,-0.0178148302065464,-0.422839115555627
"rotatedAcc",1.74282857839568,-0.113895274016561,-0.609836185888127,0.476237772583912,0.928455973951892,-2.02305768508834,0.266942137800932,-1.15491190209554,0.763078949934952,3.01149186102841,0.394129488489816,-2.54262622557235,1.42186427187985,-0.693558164406188,0.627072130708183,0.230743214682626,0.012885329076073,-0.268051037838619
"rotatedAcc",1.62185666594288,-0.144004017997941,-0.984297131250407,0.608715635355962,1.22234254055445,-2.5423790733539,0.571450030193845,-1.81083999657199,0.706719548871198,2.58399266106049,0.430595965942225,-2.98225921317304,0.502818102037249,-0.14974140128906,-0.0211965538433177,0.462365306115628,0.0525441973315217,-0.205274805994121
"rotatedAcc",0.90269223515142,-0.125532500043307,-1.04541799459044,0.739556722582049,1.66362672174125,-2.87104112506714,0.641699733537815,-1.93908216892297,0.661380928908351,0.916342229434462,0.26565449374439,-2.03608301881904,-0.176510818974209,0.261913443140478,-0.525003479796347,0.602123516241218,0.0899082993455498,-0.000576293961302154
"rotatedAcc",0.0440016345730271,-0.0539029360688892,-0.574862401055332,0.640840749806719,1.46857460937466,-2.45486634418041,0.470724342171984,-1.47901627179935,0.564442612807153,-0.317763329464111,0.00745789439283639,-0.15657722011654,-0.433242200991307,0.343747116653306,-0.527858864984143,0.748574066881564,0.0932716258510497,-0.230493934451307
"rotatedAcc",-0.385654161795641,0.0253725556652596,0.136805960001423,0.403661786185962,1.12743177108097,-1.29941148235859,0.260898534242844,-0.891439943380365,0.413293823195413,-1.28923018275519,-0.160185093610148,1.01450014248234,-0.765370514785918,0.087835304970167,0.388575902549952,0.683479415392122,0.1018483702907,-0.00323556266664399
"rotatedAcc",-0.138501255262022,0.0378496406376442,0.364210418336945,0.0498291615618645,0.340923242752602,0.0857159616890448,0.0218082624855333,-0.0314201004631173,-0.0258317007009214,-1.74649678728844,-0.162992147408864,0.906468904524497,-0.638324042356117,-0.0855902143586132,0.728074216186483,0.697569195457401,0.0956611878206817,-0.106202313013748
"rotatedAcc",-0.364437266399155,0.0384068036882956,0.287491843260184,-0.177233752101012,-0.155172902941572,0.985107794296474,-0.0523396540171054,0.0632358216481214,0.0790499572724262,-1.46478750126556,-0.0493597548552735,0.00363403824747388,-0.235417406705592,-0.315751339338867,0.991299862795406,0.714807395720315,0.113595307641209,0.0845140811379471
"rotatedAcc",-0.756431863866132,0.0732012928666065,0.525275754987941,-0.410581099115215,-1.01282421987888,1.48507326353706,-0.0435781441255992,0.125763006214824,-0.0366189319695927,-0.682409914146688,0.0374344818704977,-0.521798180753813,0.0552775109848176,-0.28756527461657,0.687180252491167,0.738029852521962,0.0777719737184059,-0.403398633827063
"rotatedAcc",-1.21168946019903,0.13762300554304,1.0647013553857,-0.525590608266213,-1.44413120299166,1.72100169997644,-0.0981075783317787,0.367514103788716,-0.200667741265847,0.176366491708923,0.103962097638386,-0.849553052765194,-0.351302983056235,0.182778482005486,-0.183976086613226,0.167798347047654,0.0144622518813796,-0.131700312586774
"rotatedAcc",-0.914790917508757,0.222756279429492,2.10694679444896,-0.566953607500012,-1.66842965307541,1.72145939805717,-0.15839889853526,1.09224472078512,-1.02294999287896,0.70362858134497,0.102484042406873,-0.684141906912125,-0.93417660369825,0.611837304804993,-0.809170722808731,-0.350564813952383,-0.0406248472951843,0.145880267991482
"rotatedAcc",-1.11206635878218,0.298248310032071,2.86232298483811,-0.458043470269757,-1.40390102019202,1.32249079154924,-0.146420587182831,1.62175873465769,-1.80320483227445,1.05469704147775,0.0352763031752252,-0.000326139411465171,-1.17251490226403,0.672006827309608,-0.771633278387816,-0.752742380850196,-0.0748358371988231,0.467151118644785
"rotatedAcc",-1.72838734137575,0.368396463428077,3.40548817961089,-0.134583374894847,-0.507210263171255,0.273034969505922,-0.173582911411286,1.97480288056852,-2.21084218864473,1.20605251820528,-0.0264364908614487,0.578084655176488,-0.648761507560786,0.355816912021094,-0.386232547999189,-0.506145133232535,-0.0480340484792297,0.342495369443525
"rotatedAcc",-2.28482005104716,0.330142046106282,2.78207949690333,0.174236939441473,0.545942658220793,-0.488541471053468,-0.379347187057177,2.39967997947066,-2.1470470004933,1.34479936304175,0.0064833898401196,0.333065351951155,0.015441353363518,0.119169216222033,-0.315435421507254,-0.307800488876379,-0.0325119023808934,0.167289542851966
"rotatedAcc",-1.94840761416467,0.165427241681331,1.09946953379632,0.235756634157793,1.02883207523556,-0.30710304376077,-0.69810738281243,2.60866487039958,-1.4188366610928,0.994257534822286,0.0786847547499679,-0.393856602918303,-0.0217403146518247,0.413555605123268,-1.03443314490779,-0.145076308050954,-0.0153700570865529,0.0782759268836594
"rotatedAcc",-0.831235690374798,-0.0528509344768114,-0.884187069856786,0.00151182480276282,0.601289032080278,0.723507705182066,-0.573609296022255,1.62075125969693,-0.433475200478448,0.547791210975013,0.106692441646658,-0.765702778416718,-0.179312989530793,0.906870395679018,-2.1631134575109,-0.0455095984889397,-0.00568264052004459,0.0138615561721712
"rotatedAcc",0.330583369372101,-0.174501820435335,-1.79205198507553,-0.176173054342492,-0.0122623211726727,1.15241899568353,-0.232502906441289,0.370686687090571,0.225365748740601,-0.425952009204368,0.0392984306877348,-0.463717728344271,0.504144072975161,0.935737591241666,-2.78300851860121,0.0329804774824269,0.00144909725052301,-0.0431882892429093
"rotatedAcc",0.790053561252115,-0.169296682749643,-1.56654260239022,-0.126498448307944,-0.175664583180883,0.623921469144326,0.0577519454185714,-0.559365572618609,0.598727687802527,-0.906105179173638,0.0247867429878272,-0.476978588062782,1.09729934033581,0.375729845996346,-1.83298604638546,0.0284630669971939,-0.000230554689552544,-0.055664916516717
"rotatedAcc",0.885640287518918,-0.0987323239990347,-0.757831325770521,0.0461666360765463,0.0466846607358286,-0.248963020576911,0.23274381146598,-0.898858224778824,0.513869100490573,-1.26173848192489,0.0456287183088194,-0.760459796557768,1.27620022918197,-0.180635570174446,-0.560999520721531,-0.0641497193425844,-0.0124066286186101,-0.0350534634492135
"rotatedAcc",0.834155632449808,-0.0680269175188658,-0.440050511574968,0.0860895444243037,0.187930164113223,-0.341196314569244,0.127014066942807,-1.04706406477253,1.06017664384405,-0.773369125348858,0.111155448601774,-1.18675229058532,1.10039001581753,-0.359347183993337,0.0341000453889294,-0.173219788893502,-0.0275154962557151,-0.0203296588710348
"rotatedAcc",0.756149628074036,-0.081360456888822,-0.614836515482244,-0.151609448093614,-0.145215402620423,0.827460467314278,0.13535937422526,-0.988086548976886,0.950814225794812,-0.278998201353876,0.174921525605907,-1.59605560445791,1.70392259195494,-0.632898228816145,0.247265752438927,-0.208935741523555,-0.0326387700412303,-0.0176904819698055
"rotatedAcc",0.440060158005996,-0.10325291620239,-0.970743286666634,-0.386536729644398,-0.504806424043924,1.94548963682176,0.11218750258074,-1.00700125632866,1.05153637346417,-0.262096310519967,0.185873255855905,-1.68603591724248,1.5751105166684,-0.621922104441547,0.322344654392998,-0.221365807149992,-0.027947140581607,0.0636264446539646
"rotatedAcc",-0.0898253175690403,-0.103616678398186,-1.16898568692778,-0.0669536060961739,0.00265913493397049,0.44689958832659,0.234376312346,-0.749328465401453,0.299138078485109,-0.739473815186547,0.171186354225952,-1.69697557023712,0.270035354053001,-0.150054932766246,0.165728312865349,-0.157281536662259,-0.0178006206829988,0.0707366542278076
"rotatedAcc",-0.616878815498452,-0.0709178253706369,-1.00369049151111,0.436364322225323,0.868472964817471,-1.83201823602788,-0.0558721155891567,-0.0911699654458608,0.306698365738041,-1.1477970035356,0.0561419254544626,-0.818554817954308,-0.735846532193063,0.0122253264902004,0.557271793239291,-0.0214869368231937,-0.00261127020188361,0.00743538099834406
"rotatedAcc",-0.508431469002283,-0.0296213451632415,-0.51115836579611,0.800495012958906,1.26096061168102,-3.76605852438454,-0.360952537678725,0.493022478145674,0.465398453208906,-0.972351198235661,-0.0505134345739791,0.15615545962254,-0.305727892073821,-0.0293769812124431,0.31916852857914,0.355458250650536,0.035384021087363,-0.220035537889418
"rotatedAcc",-0.0512149952227454,-0.00831101288659434,-0.10989740120174,0.477825817920463,0.242796207162888,-2.87003179399059,-0.544858797906098,0.593451090386945,0.913756519543724,-1.88248805609482,-0.181642582138574,1.02867288744081,0.856509832691202,-0.512963359024057,0.619800255063642,0.626882689561027,0.0869174281962534,-0.0836460392218849
"rotatedAcc",0.376382291659399,-0.0109219843896081,0.0182314581674168,0.0709523761486198,-0.977239115487955,-1.66230795267741,-0.33436110236634,-0.0519591995913359,1.14378276062219,-1.73302516365561,-0.256569477314736,1.72100657509556,1.6994391881599,-0.535075407466619,0.00205301304769445,0.925594173088672,0.129134059064896,-0.11356703527326
"rotatedAcc",0.487267237761235,-0.049118391715283,-0.359904958674043,-0.0802520851266593,-1.31761897723458,-1.07561641207914,-0.0791022471192393,-0.60191040637047,1.09669051304272,-0.725221245696896,-0.344471147858165,2.77417000931002,1.58301693557079,-0.695631041842988,0.503490414738607,1.02966141250721,0.134730508983839,-0.237129528466066
"rotatedAcc",0.428752698596699,-0.0989461467781157,-0.927669024604408,0.0156399149439176,-0.75686392473923,-1.02694971310973,0.139470976669181,-0.818711859033225,0.700338270404906,1.56452399600133,-0.237195941974655,2.5075980282152,1.3012602177008,-0.7155051244491,0.779322986788371,0.879310984918199,0.0831345641890676,-0.598900796250898
"rotatedAcc",0.543036762405685,-0.0840460300305933,-0.72240761860228,0.192278293921456,0.21511128781771,-1.0116775244051,0.285370441079476,-0.639805661338958,-0.0176493754603431,2.43061193020051,-0.070829892618157,1.31708233987259,0.815716988766602,-0.774312035728619,1.3171180820815,0.465806719466689,0.0193446309293672,-0.623911209645235
"rotatedAcc",0.301962152824934,0.00980250684510607,0.218173183541726,0.244521688796785,0.893218175170533,-0.530621390614972,0.249373832889536,-0.221464126457137,-0.488476204953806,1.96776534026867,0.042430879829437,0.201967619608202,-0.0943840409452931,-0.618342212364012,1.64812714947743,0.0787646314627412,-0.0224344852619309,-0.424694720658996
"rotatedAcc",-0.209963053794712,0.172219764143668,1.81125043058401,0.163796801546253,1.07797814192708,0.229679792316384,0.0919316971355763,0.0214011355660089,-0.324448789955414,0.582986834442231,0.0177001034480072,0.0154038251830516,-0.628958774856108,-0.234765901693418,1.09999178840598,0.0814943016950218,-0.0146506489843788,-0.33310356075334
"rotatedAcc",-0.948229266123165,0.287977094546659,2.80977118839642,-0.0323868423092379,0.477427912006213,0.797030068276663,-0.0782244607589322,-0.369711396188312,0.768551305826657,-0.924791635223689,-0.150096234290624,1.03258328930703,0.692704184246456,-0.268656335147727,0.129417294898058,0.0675628677026973,-0.00700773813804559,-0.212354201296309
"rotatedAcc",-1.08995435323609,0.305314403623407,2.94790200647531,-0.242804736234506,-0.468646311180156,1.03718874850893,-0.0911742352586379,-0.688973428674237,1.25733959861407,-1.9065290098183,-0.272556328632736,1.80927917609205,1.47166593797137,-0.700053466791373,0.603771744676309,-0.008461568287449,-0.00700508689135001,-0.0712878364986474
"rotatedAcc",-0.480738648519331,0.18929798543177,1.89923115312955,-0.383758284571378,-1.27755719503136,0.984383359895342,-0.223891184876298,0.600666864578962,-0.124437099157463,-1.49544672072456,-0.388766550864986,2.93496198861759,1.4747849554393,-0.952675987921281,1.24378505319397,-0.195146777161738,-0.0279206716886183,0.0153160203102638
"rotatedAcc",0.441478978517192,0.0603789252373308,0.823840760075033,-0.444159188252176,-1.65451556377861,0.924759054683781,-0.415404883454512,2.25202246883058,-1.82467260171308,-0.616021229258621,-0.360884647300783,2.9479624174096,-0.484146927781073,-0.45950937059584,1.55580478697399,-0.349707842406514,-0.0464834772408957,0.0715415571598352
"rotatedAcc",0.866399348940901,-0.00992495494090599,0.20880139945954,-0.456535402104063,-1.63804500546442,1.02686053150207,-0.581161702192762,3.29166712904607,-2.7503581283931,0.576612579935601,-0.214858641073289,2.02816095203936,-1.07858783739625,0.847752493538951,-1.29371762294789,-0.395217310199275,-0.0568430050836434,0.0273281016851818
"rotatedAcc",0.526589139736152,-0.00671804818041472,0.119388815936921,-0.39993622727352,-1.29311043637137,1.07260976000407,-0.144401684893775,1.84066546963101,-2.11637568305313,1.49546867082469,0.0121308492162558,0.327751415554756,-0.759465806219686,1.65373797329533,-3.59878211465249,-0.454100459402224,-0.0690849232834526,-0.0154501367480888
"rotatedAcc",0.067519055828668,-0.00901356397894647,-0.0740727159527057,-0.301301393258244,-0.776828647385593,1.04884767983931,0.330978746090411,0.14374266273324,-1.26154407846006,0.699395986258444,0.00890390607800976,0.125295888214303,-0.260679723222694,1.46962778899795,-3.52934295889522,-0.404066355847848,-0.0660407682401888,-0.0704682558388245
"rotatedAcc",-0.58197651104217,-0.00616727018806458,-0.280968603523839,-0.159802778316034,-0.261526901273757,0.739861130367223,0.591072895244025,-1.0914007602544,-0.364120339699586,0.320351558807138,-0.123164404343645,1.15966479059004,-0.544220104372495,0.950437415413218,-1.98214869699003,-0.342436156453259,-0.058038744201413,-0.0854345400924026
"rotatedAcc",-0.798268813724075,-0.00175735793606704,-0.311910184000813,-0.0328779828677128,0.119533467327402,0.363681324518212,0.515787361883818,-1.13803818700745,-0.0576326173078321,0.0959334373275918,-0.208034328601875,1.8299190758808,-1.89371492738078,0.534679076308014,0.154293170651702,-0.144355219871265,-0.034399471816074,-0.159357576531376
"rotatedAcc",-0.80930386017221,-0.00210075408761558,-0.319720596822682,0.00904882424371702,0.0996980567259096,0.0616634663533135,0.385469368000567,-0.769712075706543,-0.156265616753931,1.29462216424243,0.00396917393593102,0.340322474690748,-2.12375632383315,0.936450327677129,-0.683615752148834,-0.0700652407541443,-0.0152478519782722,-0.0593601398295533
"rotatedAcc",-0.381459455874503,-0.00271273886944727,-0.169584200905103,-0.123128617768351,-0.37526005921308,0.358101061812096,0.169498671137922,-0.0383828706824713,-0.489140024170781,0.375402240391812,0.406813665987974,-3.41547786999078,-1.7393534182197,0.947099950421877,-1.01806071019811,-0.0370125556631348,-0.00194054426183719,0.0445657317159307
"rotatedAcc",0.129299842960236,-0.00400573575484268,0.00348186089044236,-0.101373365693389,-0.272432608697639,0.33938535634447,-0.144526947688505,0.462056481148661,-0.184443654831872,-1.56023596849957,0.456880390195574,-4.40943195851316,-0.0379361261416712,0.620146545798588,-1.54691619832687,-0.114501097965018,-0.00370046276005834,0.166461640757345
"rotatedAcc",0.47376172036063,-0.0107418729132776,0.0559051521334685,0.0624875865335836,0.355452902014703,0.0195623030275881,-0.460973932795854,0.829967293316106,0.313690595475383,-1.62712632444396,0.337107702741745,-3.39122944475717,1.11807452629249,-0.211978756679612,-0.354849381393612,-0.180115536153806,-0.00755217066388081,0.240355238644825
"rotatedAcc",0.786165709272654,-0.0500967792966122,-0.261056926202905,0.405265744322644,1.11216507587657,-1.32866398604698,-0.546892149819053,0.7306189062983,0.728087480220749,-1.08229739928515,0.0706060963860557,-0.924896796750759,0.988025007936132,-0.27224325403922,-0.0975912963659838,-0.25865340190007,-0.000796281595383065,0.469941922706338
"rotatedAcc",0.86554092462056,-0.0937522167055288,-0.710597649261733,0.619431922334791,1.43613553348271,-2.35257785220543,-0.149384965633127,-0.279151400941269,0.869602745492263,0.740939879802102,-0.00245079697308243,0.235683204490114,0.327164109070594,-0.0650340811294477,-0.096188141348635,-0.273946002300122,0.0167364122470291,0.716021758297877
"rotatedAcc",0.782918931451757,-0.116491340133223,-0.990198934668854,0.795336363875954,1.60177474556688,-3.3161091391127,0.378621611075136,-1.39245238336387,0.738172438157933,1.66175144915197,0.251229344590178,-1.69537522530086,-0.516051981554434,0.379708506605379,-0.553108530161879,-0.39022118638379,0.0228042032124137,1.00707080805871
"rotatedAcc",0.494828398595039,-0.0983538680739132,-0.896952151956737,0.862432020813339,2.06195192990346,-3.19932593648203,0.626835261744649,-1.90903766283483,0.666898444383536,2.33451269521904,0.387749047611575,-2.68329413325594,-0.626519867641369,0.204870376787675,-0.0201067273010001,-0.279926952661702,0.0293583943659993,0.883849229458327
"rotatedAcc",0.282399952372333,-0.0642451901695299,-0.600859190913909,0.680582786191708,1.98320202545393,-2.0904044299353,0.487961436768687,-1.43172698476441,0.442975173353465,2.0846810095978,0.423177569778659,-3.06251269814034,-0.661810506199352,-0.0487707707947288,0.653208734229416,-0.366077906210271,0.00670647604851422,0.762390568532825
"rotatedAcc",0.19473647436123,-0.0412139676964353,-0.380481362492683,0.392391987709161,1.61158776318533,-0.634101857315414,0.277244264539455,-0.769156576448953,0.189609367221495,0.559690503686053,0.296236331474435,-2.40423314415452,-0.0650944849354553,-0.481647270950032,1.27704500750425,-0.161555593433692,0.00406142282941937,0.35013517132006
"rotatedAcc",0.340437672908832,-0.0530316321909623,-0.456637020766172,0.0715114103768146,0.69283810121307,0.371351130285095,0.0818139114164915,-0.0941561115750779,-0.130136696306879,-0.534302485637607,0.0814005900284881,-0.859799107853206,0.198210626849487,-0.50561526233472,1.12747158133603,-0.109985211734594,0.00482741322170117,0.263978216136611
"rotatedAcc",0.415670263759751,-0.0619906914739621,-0.5272843916829,-0.176391416938488,-0.0807693207848945,1.07029276022213,0.0190841163185614,0.0431282692541631,-0.121553704647769,-1.26342475707157,-0.104422547795876,0.538911185897439,-0.285117815948541,0.126048493581805,-0.0926119921013066,0.0638405988808152,0.0229764557528541,0.16687666048051
"rotatedAcc",-0.242323166594917,0.0184597570807494,0.11355847554956,-0.41087760273466,-1.05370868842062,1.43716213984189,0.0924167511077788,-0.423647507110171,0.297542849719808,-1.41971059097858,-0.147993842189606,0.871124832445879,-0.999416727155849,0.587920260034471,-0.696176911966975,0.0884761182493237,0.0279869685753772,0.183392672241285
"rotatedAcc",-0.847944313214441,0.108041136084593,0.873712599989639,-0.482579453020212,-1.53801780444607,1.32146195618201,0.298258495458329,-1.17146619561854,0.685964024020527,-1.07381126737294,-0.0444225065926191,0.0740252722713499,-0.952705475045147,0.553318653104019,-0.645522140411483,0.0805135607508364,0.0186675428507613,0.0824410521048318
"rotatedAcc",-1.27928674747683,0.200335029588837,1.72749675296939,-0.384515970050326,-1.56503330126269,0.638705685014258,0.253222756772872,-0.885556599409398,0.429636935135446,-0.521198626527372,0.0627927942306307,-0.694811431609416,-0.0948558293885692,0.139856603970409,-0.279859709714961,0.0449248410219291,0.00854669528094873,0.022787337919665
"rotatedAcc",-1.37605359663591,0.26026417184117,2.34908710364758,-0.216511479916793,-1.08988603694848,0.105097546743192,-0.0495537210736437,0.393945625050557,-0.393221928330366,0.0605703568950753,0.0857570610951717,-0.725362310084408,0.470530539891408,0.0636785774689029,-0.53818165938891,-0.0299639586153114,-0.00874136497486635,-0.0529586626111675
"rotatedAcc",-1.84854837627045,0.317528774048946,2.80372286314653,0.0117538639956149,-0.148041331897832,-0.258483631314354,-0.180653270601961,1.43864261591083,-1.43699601759917,0.381604276244434,0.0756860687927076,-0.545201816589415,-0.0209033749293741,0.44019161388841,-1.10284700397636,-0.0633128563040382,-0.0190824244807634,-0.119501944903825
"rotatedAcc",-1.98472094689103,0.244554924783432,1.95371524371947,0.215756771365626,0.897910270158014,-0.334292012257523,-0.185239249281607,1.94154774395075,-2.12691319829897,0.773759982354181,0.00408639642376777,0.188552249935946,-0.628256115775983,0.979998008232893,-1.99013843764537,-0.0751438014820514,-0.0286198904809005,-0.215984785786709
"rotatedAcc",-1.46357510896964,0.0708075209918506,0.239794215812391,0.203100776122911,1.26667334115454,0.199432661277377,-0.326437798450906,2.35541566077364,-2.25450230759071,0.790813471969944,-0.0456903152843728,0.624692113281846,-0.0423304994127479,0.932094148895136,-2.33679414240502,-0.0317264868416643,-0.0276003850241827,-0.283868934019903
"rotatedAcc",-0.466714761326792,-0.0993493200122004,-1.26036456377778,-0.0381626391284751,0.683912855802243,1.08719777604505,-0.645632417732017,2.34250018583145,-1.21400203081216,0.839763142251615,-0.0301220614576738,0.503995623803647,1.22387673732934,0.202684279143457,-1.49407902308583,0.0214954274635295,-0.0237079122158669,-0.334266883364704
"rotatedAcc",0.263938824990202,-0.17176988778512,-1.786530651288,-0.2004487592999,-0.135656650915186,1.1627460326201,-0.64900317420268,1.37072254726458,0.15832544558248,0.727544225323696,0.0643321826311723,-0.346719284161734,1.38811102901843,-0.321616828610196,-0.29191616362403,0.0374165483652259,-0.0232811869118851,-0.358503444229743
"rotatedAcc",0.756682214455996,-0.174882161937283,-1.64001576170866,-0.0749464423840046,-0.141165859006597,0.324407405859085,-0.270244038945576,-0.012254119759366,0.882781220029884,0.766927976625318,0.115919787813467,-0.7822116890562,1.00711390509658,-0.430813854879598,0.290446039592009,0.0340261430818991,-0.0184544150806788,-0.292277935834578
"rotatedAcc",1.05080517322287,-0.140022715357559,-1.14999143695986,0.00467845563393865,0.172287138707062,0.179175898831313,0.169340942634993,-0.852787585942612,0.652405041789333,0.554832747520851,0.0585313427344923,-0.346456381670993,1.07142047151796,-0.367773330452044,0.0786940212359732,0.0704945557455641,-0.00995343415598794,-0.254370674050766
"rotatedAcc",1.12540266979926,-0.108042891929084,-0.772016619583241,-0.206432014347934,-0.0865750354314723,1.26226868967343,0.326835870422933,-1.32798126362073,0.813717426698731,0.28068057852131,0.0299497757000844,-0.178209657883958,1.69000484715458,-0.520086148229698,-0.0285264316908596,0.224337400511384,0.0253710405258952,-0.101127526036975
"rotatedAcc",1.00090114027949,-0.0863939132924513,-0.580298446425026,-0.475740019286868,-0.691276436052813,2.30909987774983,0.401138546851894,-1.3089523298024,0.549059363588738,0.125134143131584,0.0821299881114599,-0.675254928073058,1.0567163628305,-0.295690081607208,-0.0928817778866278,0.404527218381928,0.0463113632742914,-0.175374558276012
"rotatedAcc",0.411493829933358,-0.0889620726765329,-0.824530406445209,-0.282039207445947,-0.700030185682254,1.01489848753192,0.218807765078598,-1.12379686490157,0.873662609642541,-0.064957782302881,0.166235428869941,-1.45885959757137,-0.351632520069165,-0.46145487379926,1.4547975696943,0.570425599832867,0.0862191878857459,0.0124175606367627
"rotatedAcc",-0.350729136637233,-0.09185725151708,-1.13570141206393,0.405131984546749,0.550937642351503,-2.01243117053149,0.171916470066151,-0.650530038786581,0.360777993225664,-0.813535259592022,0.202785134151323,-1.99214424817123,-1.27051240683795,-0.836315312568515,3.14291253683948,0.724414638668802,0.0971643470343784,-0.137338149973184
"rotatedAcc",-1.03147468583422,-0.0555104927797043,-0.986753431256489,0.93328479545567,1.491298666653,-4.36497099851528,-0.0779957690288788,0.0595559997340184,0.166384151061286,-1.86115136168399,0.147181325169072,-1.81367621896106,-0.756692973570172,-1.02816406163331,3.22001325968492,0.629435991013374,0.0754106244085682,-0.231267243125507
